"dailyTxns","dailyVolumeToken0","dailyVolumeToken1","dailyVolumeUSD","date","pairAddress","reserve0","reserve1","reserveUSD","token0.decimals","token0.id","token0.name","token0.symbol","token1.decimals","token1.id","token1.name","token1.symbol","totalSupply"
"4","14.035776625254265425","412.84390996720071201","411.2868391066615333557727849955206",1628985600,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","878.359468372638303877","25499.727428563188589447","50752.11808650399724961226758723436",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"4256.167802783561308406"
"4","17.173905578410506367","507.201020394058452475","509.2560416461472260806312416986776",1628899200,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","864.323691747384038452","25912.571338530389301457","51918.3716388367849713498571616905",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"4256.167802783561308406"
"9","89.195596690255702572","2625.856283336359530802","2629.783859093455418782020845231022",1628812800,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","871.217597325794544819","25706.010721840721562314","51519.65745673447301960983976652231",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"4256.167802783561308406"
"6","53.493138419278085917","1496.076293864448692318","1492.45698857206414374252128744218",1628726400,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","901.161854842711092099","24844.2895482229887066","49824.1501926043157010280928416937",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"4256.167802783561308406"
"7","33.343844928859233682","983.188190855735253597","994.2015231702326826580137693834534",1628640000,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","869.668716418635446586","25739.37517612787054342","51746.56279976738135920577571268695",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"4256.167802783561308406"
"6","34.381609366305741569","994.617180883433500056","1001.105739161623204538198946480505",1628553600,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","874.553429884376411336","25592.682485606334176853","51663.69998173392680115047360900472",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"4256.167802783561308406"
"6","90.998831089106824808","2486.175790000440569505","2509.478956971019118021030353082003",1628467200,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1415.070979570320214528","39984.719210349127932018","80336.55203912479721873265055996899",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"6767.373044129058211706"
"7","55.641148517550305707","1501.918621368659602682","1506.38193984723461778215530033099",1628380800,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1469.394298222846547968","38499.233568474943056429","78198.56955705406699195964314330055",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"6767.373044129058211706"
"5","57.53324182530835396","1573.982705484085459255","1584.476416881745666689159147079951",1628294400,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1424.638228578032271662","39570.893400103626373355","79139.22662722617120033901254125927",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"6756.004798471973184896"
"4","89.102545554815044088","2316.231638099032326202","2325.15263623061716852316349133462",1628208000,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1461.271881703889479376","38574.237877611520346182","76978.07709357885187221916255569572",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"6756.004798471973184896"
"7","100.935274181145899353","2387.006394666096717495","2406.280044276687974716163446298766",1628121600,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1502.696821144901875272","37504.158738775292053632","75299.47286109044455189360255629833",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"6756.004798471973184896"
"8","84.565400057876886809","1894.303707324485064511","1914.884997999967962517971003377441",1628035200,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1546.530281848776845647","36434.090370159066520329","72535.90419506255261163402858963761",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"6756.004798471973184896"
"8","80.45001634069592026","1723.708063397838396989","1705.361691682151479812172339831299",1627948800,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1625.495681906653732456","34658.626758270209381186","69515.04563978845494445517225190242",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"6756.004798471973184896"
"6","35.455518032280930156","780.482827666592936976","784.878812340106668052819033865541",1627862400,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1585.945698247349652716","35517.695255218725177451","71730.72326660354544994587126329587",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"6756.004798471973184896"
"13","99.917930340150781362","2226.329868725300067307","2230.763747810577262240805193543063",1627776000,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1600.8653128957873031","35184.343024667652992307","70515.62730441357831446232483171305",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"6756.004798471973184896"
"12","102.669096519144099459","2174.128246320058050891","2183.144071086987514679227008061268",1627689600,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1606.686655598589512859","34990.252956440905543098","70073.39907335313411064147520132352",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"6750.217286194256116733"
"12","130.007725505169023471","2600.392947292652375769","2615.984787400577212381016504151868",1627603200,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1654.864326642532431694","33965.187538061063784619","68323.74674235854124570313414373386",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"6750.217286194256116733"
"6","46.903892029203897234","893.816421431434066879","896.1972030468063450702380292373582",1627516800,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1712.017667875783587585","32823.695026708738754252","65737.84668667907897555230276758109",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"6750.217286194256116733"
"2","30.99122734624299181","579.662278122531687503","586.2399218154496810474005740490424",1627430400,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1720.393417048171523405","32661.218949479463743473","65493.13185787749784638419187756403",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"6750.217286194256116733"
"14","72.437269216459511545","1328.432329130480697179","1329.204239473868908138217012652026",1627344000,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1751.384644394414515215","32081.55667135693205597","64860.85138636454489708947613658224",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"6750.217286194256116733"
"8","148.132758038154082439","2789.732466448198923298","2796.88786075072328514761202740493",1627257600,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1734.879130294315265644","32382.769869860657124737","64839.79884289330673615480769651079",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"6750.217286194256116733"
"17","85.863637499926121387","1542.47769539255966187","1536.746691666083453110015989672023",1627171200,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1787.029591396114354393","31429.737182541674522653","63310.2665715717637370416490004199",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"6750.217286194256116733"
"12","49.734580488915506554","913.768129903629299265","919.3367997726455382506846133918455",1627084800,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1752.89133602419495459","32037.181390597688303055","63873.81484077867051475052529652231",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"6750.217286194256116733"
"12","114.126538422335443445","2002.011853085111490813","2018.561126684394707760885271114469",1626998400,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1765.913961733657516","31798.212430612299164442","64338.88532859035448425286547678609",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"6750.217286194256116733"
"6","62.154600283894367346","1040.783547238651138116","1054.793006513821860783492686882318",1626912000,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1804.997029643313270015","31103.775573487006015767","62541.54357226069788184378432507006",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"6750.217286194256116733"
"23","2134.992378808942197748","48929.178939433522115601","41812.03038617564256761631276477196",1626825600,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1856.038380253259626831","30245.355400640392610819","60835.82702065418052311785832638606",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"6750.217286194256116733"
"10","95.505146935496709137","1434.806916401814198738","1430.911695471666904263520777538173",1626739200,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1981.015619450670356798","29164.342782706001878057","57900.10917116483931965347067767311",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"6859.793966640700430485"
"4","60.267958213690352853","968.890954035234234847","964.4795470903127771636652749496173",1626652800,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1918.807934388627956835","30105.476278045866879923","60091.64885098648126260015323208773",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"6859.793966640700430485"
"9","86.114931991731144425","1425.977752363255443559","1425.936874123046454929748034146519",1626566400,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1886.24916781345924763","30622.227488576247395376","61389.78050130824641148139558124176",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"6859.793966640700430485"
"12","36.731548832332212051","599.384376930637751127","598.2491407694453046654424765493426",1626480000,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1884.737362779015099147","30642.572597305686161865","61064.48850081404895604025717812305",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"6859.793966640700430485"
"7","114.063149414714547871","1908.51119921327021732","1907.915475650603956586368915878233",1626393600,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1865.00472974314904797","30964.973374738885312524","62309.02914256621556125276408964327",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"6859.793966640700430485"
"9","75.189902741124779426","1301.459883132704688702","1300.516453597443473990259994821595",1626307200,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1842.553377138978521495","31336.533583690524776036","63053.60443518450787548292465770513",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"6859.793966640700430485"
"12","134.069503766093110432","2389.632759208395791161","2385.049224694100035466806091974964",1626220800,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1792.008645209037550793","32216.429436595460425956","64238.48488509181603182333135812569",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"6859.793966640700430485"
"13","100.773377197132225018","1909.070936947910300323","1908.994594665066299150841845338453",1626134400,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1763.406658772547180271","32731.691972876708224919","65150.96053108152252074723659718859",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"6859.793966640700430485"
"9","99.794791026110475936","2040.56222443264845148","2040.175609431831068415436489393641",1626048000,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1722.248222443926661717","33508.130490252782458546","67015.74550457252713807663953797413",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"6859.793966640700430485"
"5","19.734012746917973849","405.561321615016322042","406.4341165439683582516474562095776",1625961600,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1675.700612524174102141","34483.322656368567878856","69213.85512319031223060769872361642",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"6864.824382319429880201"
"20","479.742999508488409412","8931.398603123976114923","9397.98001777326542716148731874264",1625875200,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1685.202594204047611496","34287.680767132049829362","68441.51657475399044902400070864682",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"6864.824382319429880201"
"17","117.427425690334518123","2429.725178396715843915","2436.678722938850757878800331422286",1625788800,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1668.289671034585054368","34608.234625976415694591","69828.87330855670810508285843808456",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"6864.824382319429880201"
"14","119.426004221015902208","2518.399186546125966844","2510.467500254441908254298510166017",1625702400,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1681.693843739033141219","34325.170442170381453766","68457.70997248298157627177121653856",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"6864.824382319429880201"
"12","95.641969689682734453","2172.19445916380507301","2184.691226972277301556782365889914",1625616000,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1611.503045332296029395","36448.984998939311375037","73452.50934618536300838129656022209",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"6925.549459624423965766"
"18","1215.905556934934965111","34796.816329573526417567","30431.32388558665397291380745536286",1625529600,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1638.950513397809712266","35832.204567033132969277","71571.054330458089384738835899364",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"6925.549459624423965766"
"22","114.421055341561521549","2302.397188307924581399","2298.858492717776921176586153867411",1625443200,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1707.636809476278762567","34315.580645172352674004","68942.16677039394801123729345594203",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"6925.549459624423965766"
"20","94.379185833284459406","1907.916880376367433321","1923.586512335037149009941431389173",1625356800,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1668.074118997379131532","35122.416376127055981725","70025.88012512121909250529310446433",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"6925.549459624423965766"
"16","67.773177140577176775","1263.070012574132773626","1271.435929967594421167180571446495",1625270400,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1748.681974269546916857","33495.698876513923754094","67484.53690341264314203686632161968",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"6925.327631444536879399"
"18","147.491761794179230605","2595.231829148042902189","2603.068830001649259729910301549058",1625184000,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1807.345677734746793632","32404.770155808583018626","65258.85184445569707680391675673746",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"6925.327631444536879399"
"9","58.394226528160989659","1064.535485524823227802","1062.258106670635486381278960267069",1625097600,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1807.609566043195086155","32392.216289282458258399","64579.29485879969619259486766986941",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"6925.327631444536879399"
"15","134.938602822299892504","2466.584519045736310083","2473.371758491948012717520048739529",1625011200,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1764.702376491672036226","33176.565986980123499329","66600.91177507819439183955376892239",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"6925.327631444536879399"
"16","119.020739536906131443","2219.861579434739757411","2224.05756300278647464667295923509",1624924800,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1772.522912706046373618","33249.708737945979566868","66157.24324485746086022692098975801",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"6949.083732815856699858"
"15","1094.317908498301697167","25182.938226542151828601","22132.87249850588101565026740673725",1624838400,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1818.631467258459584593","32400.228189282450947209","64649.96989002171059379320128705041",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"6949.083732815856699858"
"19","143.879491362397933611","2344.03060951694078395","2354.380385675507008294869218930013",1624752000,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1886.887570890301404789","31203.502682132485136585","63276.18744014323909902398918009749",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"6952.492768099615698815"
"14","149.646935627036693645","2357.409124567892987639","2353.903759237418494801142129121542",1624665600,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1934.989029984713778082","30420.941016732765028887","61271.1783310657013031646018981577",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"6952.492768099615698815"
"23","191.534605937922914769","3211.547147474292020714","3194.995371872796639064702527159523",1624579200,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1908.431496763629869873","30837.138209464098572894","61156.4794987130433896115436924686",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"6952.492768099615698815"
"19","121.807644911036624774","2143.6327252390788738","2154.608074858302313569173838944407",1624492800,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1799.411263164492106604","32695.470849552614018706","65283.93746248909726529058796440838",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"6952.492768099615698815"
"17","181.824472681700898933","3140.899423664321883772","3156.283075705600429063008825383394",1624406400,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1833.926127473745382234","32073.74073567547073593","63911.40235258334585939077440046434",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"6952.492768099615698815"
"19","424.388375316841572738","6602.364405521194753271","6612.846911473645151846295848868356",1624320000,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1888.142462373453543651","31143.621385338701391074","62325.43948786294866074977590513204",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"6952.492768099615698815"
"19","302.80266452940554009","5440.290094974421837293","5407.591003892239762247979491008257",1624233600,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1887.879515262114280259","31127.732131882049701873","61309.19292135850973327448813720308",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"6952.492768099615698815"
"15","117.609397374255055181","2320.09446559734782448","2327.228664787265547121864057220235",1624147200,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1706.767058357272518021","35129.202530177545350423","70661.97948853645812925669433997188",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"7024.384242412210629798"
"15","87.969585738997116783","1770.132132472801695022","1774.091038969416950872289867761566",1624060800,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1741.6100764215070215","34419.453905149369756323","69187.87559933459424851129783677371",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"7024.384242412210629798"
"17","145.380997917449685161","2981.254792351533125887","2973.973147635285947276844961404063",1623974400,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1717.909290047944606243","34888.993390018059975931","69581.02374723719928515648704567976",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"7024.384242412210629798"
"14","46.811729560851082122","1036.692202175506189914","1036.392737944426184258330101088435",1623888000,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1659.574816119865034226","36106.1847083521501772","72141.01457832115880255331737185779",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"7024.384242412210629798"
"17","96.812772512983723973","2207.117309463508915425","2204.448505716154716344603145393382",1623801600,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1652.379683290123592274","36260.31109786308678778","72105.99225047215718896130883879164",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"7024.384242412210629798"
"17","59.011950818554330733","1408.844937404914266573","1408.854599626152366569016950187917",1623715200,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1597.174121657157532875","37521.839776705015841155","74782.92935816874595209619473024874",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"7025.779744871725387988"
"10","84.358645130423317468","1985.971601607500736092","1993.356587190018785936527638812609",1623628800,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1586.269600547439162668","37773.567113202378704968","75848.50694930463694151960895562736",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"7025.594624885343164737"
"21","134.742947450988558442","2909.823074195549688837","2930.900605652069206572287968524914",1623542400,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1613.073756657014278194","37140.018812242759704762","74572.22950292185027258806147768223",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"7025.594624885343164737"
"21","106.002135528895746604","2258.123141743037137767","2256.898820898950422432765792913139",1623456000,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1667.662591720738023574","35915.598341285388056469","71610.58729913204189029059676237667",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"7025.594624885343164737"
"16","77.331316208407966955","1749.641725019425187681","1743.080019642187227789955874549992",1623369600,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1765.825102629006095367","38483.069650911108256033","77106.97798308037895490713027936259",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"7484.030864378166704553"
"18","81.899647429202273384","1980.727180325458341068","1976.401434389581125368879458884023",1623283200,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1710.161629926682208292","40269.665519229809743613","80695.54109597030851159355920240025",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"7534.65545508434246952"
"23","146.312854856913804812","3439.104661429096939588","3452.979252443087719842850889168767",1623196800,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1741.643252379000844023","43419.171501275969353538","87071.40180932893569868519068157921",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"7896.007256705905487681"
"30","305.937285698164590061","6957.390496311411144914","6962.478437045806873310130810881129",1623110400,"0xf00e80f0de9aea0b33aa229a4014572777e422ee","1806.210011825669294575","42540.995708411949299799","85098.63499111775888043514309286863",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"7960.272259941123103317"
