"amount0","amount1","amountUSD","feeLiquidity","feeTo","id","liquidity","logIndex","pair.id","pair.token0.decimals","pair.token0.id","pair.token0.name","pair.token0.symbol","pair.token1.decimals","pair.token1.id","pair.token1.name","pair.token1.symbol","sender","timestamp","to","transaction"
"18.493191429999999999","553.249099965745841236","1108.911532919791672498532232890673",NA,NA,"0xd933aacc6904a42c836a15141d3ef8bd4aabb1def1ad988a14888b3de4daf679-0","93.242886702992263722","252",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"0x7a250d5630b4cf539739df2c5dacb4c659f2488d","1618152519","0xf7c8300d82722beca89b176fe83edb2caad2236c",0xd933aacc6904a42c836a15141d3ef8bd4aabb1def1ad988a14888b3de4daf679
"45.689042492651675872","1369.54805774","2726.8823758960057022098796359305",NA,NA,"0x7bb2cedfec30c973c7b1d27e4e2f30de135b512ae9019078259e7fbac3ae08bd-0","230.610772669061677992","193",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"0x7a250d5630b4cf539739df2c5dacb4c659f2488d","1618073904","0xd3af69e4d5020fa77c58f21ffb78f322e8d53471",0x7bb2cedfec30c973c7b1d27e4e2f30de135b512ae9019078259e7fbac3ae08bd
"1","29.767242416330682176","59.80593368467476421147043609771079",NA,NA,"0xf43f9cbf21166d69eb775ba5b13afc31c8f7103cf025010843edb19733099992-0","5.030415678729449716","229",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"0x7a250d5630b4cf539739df2c5dacb4c659f2488d","1617922359","0x16163854821633e9015a2df01387fa929aed0926",0xf43f9cbf21166d69eb775ba5b13afc31c8f7103cf025010843edb19733099992
"2.44667791913247484","69.356496999999999972","139.8992761477633645929254449648591",NA,NA,"0xe2cf772b312da0af836436751be25164d15366e0cdf5247f755057df7f316591-0","12.011355914641744556","191",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"0x7a250d5630b4cf539739df2c5dacb4c659f2488d","1617834976","0x3a153deaa0b23b142dd4ff315b88e3a94a24a91e",0xe2cf772b312da0af836436751be25164d15366e0cdf5247f755057df7f316591
"0.340198983063808461","10","20.10564495798064611640967110032565",NA,NA,"0x59aa3a218cbce0640cd6246faf290a0b5c3cd4077d73971116523b5834e44277-0","1.701721347700530005","177",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"0x7a250d5630b4cf539739df2c5dacb4c659f2488d","1617294063","0xaf19f039fc0cf33bae578ed73b76e19b756ece84",0x59aa3a218cbce0640cd6246faf290a0b5c3cd4077d73971116523b5834e44277
"0.340198983063808461","10","20.13646031667578761426971986657868",NA,NA,"0x1c994cce700f6d85c0da26f52060dc657ecdde0b95b8ef998882a49345cc800b-0","1.701721347700530005","141",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"0x7a250d5630b4cf539739df2c5dacb4c659f2488d","1617293896","0xaf19f039fc0cf33bae578ed73b76e19b756ece84",0x1c994cce700f6d85c0da26f52060dc657ecdde0b95b8ef998882a49345cc800b
"0.917565427148709039","26.002799999999999977","52.53516735256271920198561073564045",NA,NA,"0xb930f70291533ca96c5d8cc27c86da02d4cbc411a06c02becd77218d88b16329-0","4.508297538526048572","211",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"0x7a250d5630b4cf539739df2c5dacb4c659f2488d","1617060585","0x825b0023ff45a6a39f784e2018a396956ea38fb9",0xb930f70291533ca96c5d8cc27c86da02d4cbc411a06c02becd77218d88b16329
"532.570392380038079043","14999.999999999999999974","29949.53581571321841753426766573078",NA,NA,"0xfa2fcc49c52388f8aa49f55541c1af370de1469084e21db9a3de46f4e889d632-0","2609.045535671358904158","269",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"0x7a250d5630b4cf539739df2c5dacb4c659f2488d","1616895518","0x8214fc296391513943f7ca58733bb2074bac807c",0xfa2fcc49c52388f8aa49f55541c1af370de1469084e21db9a3de46f4e889d632
"1.6","43.051789746301800381","87.21067296627026889051646537604062",NA,NA,"0x728864d544b8a28a736df69437d8b1c3a7e5a87bd12c28e1c1f352b3694ca570-0","7.664539481411585329","280",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"0x7a250d5630b4cf539739df2c5dacb4c659f2488d","1616653227","0x5a76a35848e7962a873ebafec633f66be49ccf4a",0x728864d544b8a28a736df69437d8b1c3a7e5a87bd12c28e1c1f352b3694ca570
"107.881370336470242453","3337.785280209658997671","6679.804180631602345751741374705441",NA,NA,"0xccb465763ed0874f3c88b2e2838c781bad4d396d8e3e29d20e92a983c1e5b997-0","554.310804505377190192","266",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"0x7a250d5630b4cf539739df2c5dacb4c659f2488d","1616568985","0xf7469786e79f8f7e0dad32031c101e428d1c72ae",0xccb465763ed0874f3c88b2e2838c781bad4d396d8e3e29d20e92a983c1e5b997
"0.164767967331390759","5.000000000000007168","9.982378407110362644145254530829391",NA,NA,"0xd3dd951aedfdc76c43cd0e012051cd125b61783a41f40059ba5269ec07a91c05-0","0.83845280247117216","185",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"0x7a250d5630b4cf539739df2c5dacb4c659f2488d","1616558233","0x09062b323654eeb22da8d93670ee709e78cdeebc",0xd3dd951aedfdc76c43cd0e012051cd125b61783a41f40059ba5269ec07a91c05
"15","501.898161757946869538","1000.831264978311763346997030817639",NA,NA,"0x7b42ec4541d3540e1b7684ebebdb7477ffc5773d7a92b6f41d99673f58657311-0","80.177175080872683432","200",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"0x7a250d5630b4cf539739df2c5dacb4c659f2488d","1616496484","0x354fd608dff97c66f8b94a0fa4a2af819e5ae6e7",0x7b42ec4541d3540e1b7684ebebdb7477ffc5773d7a92b6f41d99673f58657311
"14.670214","486.1849288010912382","972.3022491299754326040151750977857",NA,NA,"0xb55344e399de0f4701796045f398ce41d95af4b8e1478a27d6d028905efb80f0-0","78.049562428852940525","81",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"0x7a250d5630b4cf539739df2c5dacb4c659f2488d","1616459262","0xad0e71554b1f40feda861cab17ace785b06e0e48",0xb55344e399de0f4701796045f398ce41d95af4b8e1478a27d6d028905efb80f0
"226.481982999999999999","7926.350315356552942535","15866.54693678568246673654599341358",NA,NA,"0xbb5b3a7c5d977eb843341c0bd9cd023e262e73e315b6434b0dcef628d1c60ba3-0","1238.452054455283438835","216",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"0x7a250d5630b4cf539739df2c5dacb4c659f2488d","1616440738","0x752aab407594be29c9798d9443f0452339a97ff0",0xbb5b3a7c5d977eb843341c0bd9cd023e262e73e315b6434b0dcef628d1c60ba3
"1","32.983872181338017017","66.20347820962933871147866547947086",NA,NA,"0x1ec232bc09ac5dc1d6000dde15ad8b2341a54b1c8e9481d6670e081bb414b735-0","5.310176974481450403","289",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"0x7a250d5630b4cf539739df2c5dacb4c659f2488d","1616175806","0x9f5afc0f06bd9fc905a4efe7059f60775e40f63a",0x1ec232bc09ac5dc1d6000dde15ad8b2341a54b1c8e9481d6670e081bb414b735
"10.155564331335453911","294.999999999999999995","587.9549656307994090097928108031463",NA,NA,"0x4486ecb0818edf7bbf6410310ef3e50946712084903818d90a7b10687924e345-0","50.624590706175764967","172",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"0x7a250d5630b4cf539739df2c5dacb4c659f2488d","1615898529","0x454077f206d0ed208baff79525a5e1410f834510",0x4486ecb0818edf7bbf6410310ef3e50946712084903818d90a7b10687924e345
"2.367537245264401846","73.408213731349357805","146.5907188977171253223945509609239",NA,NA,"0x1f7459b14def3733a35c74be814fe5e025ce80dd6bbd8a6e1e2b2d77d656a281-0","12.197634102842333344","266",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"0x7a250d5630b4cf539739df2c5dacb4c659f2488d","1615784629","0xaf3019c5fe6f92068e2e102d23a836932ba2e01e",0x1f7459b14def3733a35c74be814fe5e025ce80dd6bbd8a6e1e2b2d77d656a281
"174.399999999999999999","5407.472469696071158583","10872.69270910448954618772010949745",NA,NA,"0x272ed9565bcb3adc55e826ab53dd09fa472a120d8f3cbad848da6d173f201717-0","898.514856224842177128","240",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"0x7a250d5630b4cf539739df2c5dacb4c659f2488d","1615776254","0x528f0391f72daaf4f8a2692d8ebed59dccf0f222",0x272ed9565bcb3adc55e826ab53dd09fa472a120d8f3cbad848da6d173f201717
"1.120754463548055766","34.938054829999999977","69.9655250305565944001425932873259",NA,NA,"0x00b9b6a55fe19b24cc0af00ff97ea10089fa83ecca524ca9b7f26705b0500842-0","5.78976955344358549","112",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"0x7a250d5630b4cf539739df2c5dacb4c659f2488d","1615743376","0xe0acb07ea0a3311e41dd517a08607ebeb16b42ac",0x00b9b6a55fe19b24cc0af00ff97ea10089fa83ecca524ca9b7f26705b0500842
"12.36632772","392.446832350728831454","775.0171094219332468555200071077198",NA,NA,"0xb42e947e920bf2519b3eed0f91ccf39b784c99080663ac636b7c3ddf53b283ce-0","64.48061298442203481","142",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"0x7a250d5630b4cf539739df2c5dacb4c659f2488d","1615407827","0x3ee8c1255b0bec4e6ed76343afcbb2adcc1ade74",0xb42e947e920bf2519b3eed0f91ccf39b784c99080663ac636b7c3ddf53b283ce
"468.390168937653895614","15706.879147747750289962","31343.40934036344331055828623408079",NA,NA,"0xc915fe17d15366bd97ebf4cb7018f462556e364316ced57d1e4e64fe0764619b-0","2511.2052413454969033","238",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"0x7a250d5630b4cf539739df2c5dacb4c659f2488d","1615288157","0xe445428efc7002cee72e2d5c9905679a87ac24ff",0xc915fe17d15366bd97ebf4cb7018f462556e364316ced57d1e4e64fe0764619b
"35.562048797025210262","1175.201786821833442312","2348.377570989758252609397711464933",NA,NA,"0x1fa6bbbe0eb03853ac100ef653928937b669810848093f0aa0c7a13842fed97f-0","189.282579805693214946","127",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"0x7a250d5630b4cf539739df2c5dacb4c659f2488d","1615252282","0x18844bd235ed71b2eae02d42daa7fcaa2dfeb2e8",0x1fa6bbbe0eb03853ac100ef653928937b669810848093f0aa0c7a13842fed97f
"1.037433712802606342","35.657679343631662211","71.73703148682778309637313537392934",NA,NA,"0x78258f77451d259fc5d52119e700181a2c1ef6d52c1b5d353e34084274ad1dc3-0","5.63185580675708121","305",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"0x7a250d5630b4cf539739df2c5dacb4c659f2488d","1615182641","0x8e5054d94f67507bc8d20fe9b979fee69681dad7",0x78258f77451d259fc5d52119e700181a2c1ef6d52c1b5d353e34084274ad1dc3
"25.65277738356823874","878.696968903969724032","1760.584176325686230861223151609671",NA,NA,"0x9247b94e0f65c06dfbb4c110d894b4498ade6da66ea6e46550683d628f2ef6b8-0","139.021729788526618114","225",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"0x7a250d5630b4cf539739df2c5dacb4c659f2488d","1615180693","0xa8be8641a7cb2b3e2c99895cd0b4f4c4cc5c621a",0x9247b94e0f65c06dfbb4c110d894b4498ade6da66ea6e46550683d628f2ef6b8
"10.32205881949183355","323.805303729854497999","647.2635784359118835159273685053599",NA,NA,"0x104a29756cde2d503f9207e6572bdf18d2eb51c57bd9f218a5df7d279ca87055-0","53.541221031135617386","247",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"0x7a250d5630b4cf539739df2c5dacb4c659f2488d","1615113998","0x9a3644f299b425834071c5e96ac3cdf7d7cf3ac8",0x104a29756cde2d503f9207e6572bdf18d2eb51c57bd9f218a5df7d279ca87055
"9.723661457750620243","300","605.7717348778060783512960522697303",NA,NA,"0xd8398f5ada4cf74e8dddc975661f7193573b5c7ed1b2ce62bf18ce9b38357304-0","50.020045369506929881","304",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"0x7a250d5630b4cf539739df2c5dacb4c659f2488d","1615107140","0x9a3644f299b425834071c5e96ac3cdf7d7cf3ac8",0xd8398f5ada4cf74e8dddc975661f7193573b5c7ed1b2ce62bf18ce9b38357304
"39.999999999999999999","1097.864243606517267909","2211.996321538361878241563917740053",NA,NA,"0x962db773436639594c056233dc1789368acee93d12a6206cd38242954d346b31-0","194.12973158219599924","184",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"0x7a250d5630b4cf539739df2c5dacb4c659f2488d","1614978528","0xf8462db5b25ab95193bdfdecabebe91bd97ca6d7",0x962db773436639594c056233dc1789368acee93d12a6206cd38242954d346b31
"1.419049999999999999","38.016937431152329558","77.25490335030249420457495386307861",NA,NA,"0x1eea0584a24db53017951fe4cd29b7e33a749633647ee36945df322982845a2a-0","6.804293420702440079","258",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"0x7a250d5630b4cf539739df2c5dacb4c659f2488d","1614970868","0x0aaa6c78da5b9df31063efba04bcd5dc16c3ef05",0x1eea0584a24db53017951fe4cd29b7e33a749633647ee36945df322982845a2a
"6.946681073726238264","186","376.416610491407338001916095069761",NA,NA,"0x43e2d6f9ab2926fa403d2f37efe5b5bb6027f92d597c3126ff5a5460343b3c16-0","33.302147505458418254","243",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"0x7a250d5630b4cf539739df2c5dacb4c659f2488d","1614913170","0x6b0acb1a650f67fdb821e2837c342db77829f606",0x43e2d6f9ab2926fa403d2f37efe5b5bb6027f92d597c3126ff5a5460343b3c16
"2.016082621402727638","49.20317461","98.04751787763033453561990429944185",NA,NA,"0x2a53fa44dacbbed6bd0efa5d9e53409451771d3e17baf5391ec92eee33ec4d5b-0","9.243974034204448928","160",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"0x7a250d5630b4cf539739df2c5dacb4c659f2488d","1614293776","0xb3fb79b80b73e9ea7d4102b3f7a05e664e519f9d",0x2a53fa44dacbbed6bd0efa5d9e53409451771d3e17baf5391ec92eee33ec4d5b
"478.788917123438527026","9466.180697432513095386","18697.78925359824664626163109635193",NA,NA,"0xef266a50fd7c7ed7568f9fb4cc1f78d014fa3008e3f22a78aa5ff12626ed5efa-0","1983.223110577954935262","263",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"0x7a250d5630b4cf539739df2c5dacb4c659f2488d","1613537984","0xaae7a6617b084b69148c6edb7f63000819691191",0xef266a50fd7c7ed7568f9fb4cc1f78d014fa3008e3f22a78aa5ff12626ed5efa
"23.030501324669309542","483.81918383","973.9218215776743027620019007241705",NA,NA,"0xfbf0d312835734c850f1ad0a9d586ff88308af3a5be199084feb9f81ab5f3b02-0","98.376380709333814725","150",0xf00e80f0de9aea0b33aa229a4014572777e422ee,18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,18,0x6b175474e89094c44da98b954eedeac495271d0f,Dai Stablecoin,DAI,"0x7a250d5630b4cf539739df2c5dacb4c659f2488d","1613339987","0x3691fab160b1e196d3e6c167e2e1673abffae76e",0xfbf0d312835734c850f1ad0a9d586ff88308af3a5be199084feb9f81ab5f3b02
