"dailyVolumeETH","dailyVolumeUSD","dailyVolumeUntracked","date","totalLiquidityETH","totalLiquidityUSD","totalVolumeETH","totalVolumeUSD","txCount"
"138504.3058218612960709782102727831","448990390.3655066720545462436086189","820525470.097157883829591558854056",1629072000,"1551687.17928942776509524732850702","4890331583.291173709193086691080064","0","0","59025568"
"94494.69254611329442818282996126143","303037604.7552445329091563358681405","446587233.7971820294785561376850457",1628985600,"1535550.924213037413194119472353103","5080304618.690343604411033528815151","0","0","58943410"
"100466.3995202828846578083739728411","328570727.8831752336460115043972186","619934290.759817196601981920315982",1628899200,"1564697.609902553093821097474875066","5114530405.92476426586464137803355","0","0","58867474"
"112878.634093411313510495786643921","361575944.2447144438569679526441801","399381452.743827042576265579754798",1628812800,"1549952.731374415500048236919240414","5139549860.643648722677743676433343","0","0","58791043"
"126378.4570798531912149180192441199","392575956.0331909037849174795168415","630101481.3085145792429281557044438",1628726400,"1583920.894991030285636454546588762","4817640781.873843618273121467885598","0","0","58711369"
"137286.8102643407872947335827623407","441157343.1729845313326655293470104","561456520.1686134492946054950083538",1628640000,"1571610.832525309145184283066442834","4985043170.18531263255654400973671","0","0","58627366"
"125797.1726301150337227593565377646","394186915.1753264361705658977008895","588958531.3970500561578176781890806",1628553600,"1570662.32029308775254133150598029","4934049179.754193110212164807638707","0","0","58536214"
"148845.5233702453640569861514494502","456996304.8930038556961440874398769","573128003.227685607801700810264185",1628467200,"1565293.08590357153293188751374978","4947429353.41129283156698732987546","0","0","58455240"
"245153.831645612348901392873468053","755931971.2555598201980839969369305","764622152.2156976121778119804824302",1628380800,"1586062.9726987228443120503787438","4778315695.740976212149065777461338","0","0","58379568"
"138307.0640288473027506864415788612","419845923.211084270039003997027921","445296737.6290015430014742631135562",1628294400,"1579563.464260425177324844152528213","4989020635.73574038300917517448294","0","0","58299168"
"115811.3613881878351200673511554501","326846989.1407200309530707731100787","364674298.1396328478626541152853955",1628208000,"1624606.473926329379037519025734502","4688019204.452889771298897475278127","0","0","58212721"
"144557.3803093183725734067896533129","392219893.3488151730641780713095161","426360255.9391880470497930283624948",1628121600,"1645351.774322512670470798399292088","4648197194.690944559196409692983504","0","0","58126975"
"138745.4054358189249753303206212775","359939128.8011116282466044538044396","502386032.6289170704045669812541289",1628035200,"1663161.946050508075296250449087039","4532342709.269363440254129964098937","0","0","58037553"
"141051.5524084932167666115152536649","353396867.4786253412798667438748004","563160191.8779402095067315676935794",1627948800,"1720643.041057041990271552632820646","4309583487.780385327968580129602879","0","0","57936882"
"126317.0244595113490781228298781981","327935905.2616570858425259889941853","31277758851.41043800076155995736634",1627862400,"1708855.733230398665812437455002529","4462044954.712700613771606587682733","0","0","57838804"
"150557.6820165133731526283748013094","390803572.8845880766221888775009584","417870455.0827015058739707226902421",1627776000,"1739097.516524325787827372207814137","4460146484.244324399633311513155215","0","0","57742000"
"138394.1662473195210344271506412127","341465024.1173398191803161559208081","1687537018.559094350273015872185184",1627689600,"1771422.527911613196916015485553408","4497409817.127045677420797122058525","0","0","57631988"
"178334.9821863029784146376234925147","426159867.8628395226861678185289871","472352035.3203474683300148032560905",1627603200,"1792252.87237054730401671816996342","4424123333.100701337861784525842718","0","0","57510196"
"154913.6058184787306923948909895761","357914166.5144828614166442160813851","1638238951.129974994165406347410898",1627516800,"1814447.413713380274093565755624598","4315687161.349874316321199994083224","0","0","57388930"
"136468.8688954912882874867249815791","313392374.1358220170907118551564743","485110602.8995888858078983566186196",1627430400,"1825551.613306878866981252221273771","4194747754.710204658035168062481297","0","0","57267476"
"138900.2214305867831660004799201293","310733910.2132045290063375927164211","2164857724.477083819319669443599022",1627344000,"1830508.019015504902049968955908248","4199517150.512263437221701506077104","0","0","57167206"
"378209.7408737482244386080620171874","877145352.822719961755293690098867","2958511778.566923184325396603069161",1627257600,"1820689.274718693777792224231305735","4071779976.792744875891893424620049","0","0","57072052"
"139377.1106113129803917667361511141","300442988.936985753953042620846141","1232719416.944541301515276403000052",1627171200,"1850843.431681544553834153045698444","4054051439.922349929587733112524654","0","0","56951041"
"137948.8462301065909746531565385534","296409463.0322812151371682144977555","1079538630.744392714202731088139099",1627084800,"1846047.046752010755283834616866372","4028526958.2281706086568734724393","0","0","56832872"
"122789.2652473538277051209351132924","252120334.0037710384933366767663946","1075165213.838469437855462400162388",1626998400,"1908763.635585763508753753713249321","4046807539.749373467651516081440873","0","0","56712361"
"113704.0866288181754101627393537916","227257771.1327042974642227031950399","994549659.3366307062972140659265578",1626912000,"1928544.386493417830771240467181665","3897103658.03532596844974250739719","0","0","56613141"
"204197.4658766574611067242906100459","381335287.8790167668765994361829689","1007807486.19570263812944434488083",1626825600,"1940462.99574713869666141855445558","3861894440.453335311010546602508344","0","0","56521539"
"302820.4664797985385757042632681768","537678283.475159430262515115696515","997159597.1382821757316571009609942",1626739200,"1997788.352805059819286353831224042","3563831186.098657364647012600572958","0","0","56423514"
"121107.6752669858523240179631266256","223628879.4327197381527390441735883","951313011.1375765434763116414797856",1626652800,"1991487.809628126187647256855960378","3624781725.683849295238924995978043","0","0","56327095"
"249150.7430814517621579201048987463","486624844.6636879992937769694856329","1123960045431.805575960307693795956",1626566400,"1981244.449147507975790865641619969","3758006171.13620248512193896598907","0","0","56228364"
"115266.7042070579657834281204455644","217139415.5676177421024440980003124","1210811949013522.184512254543753645",1626480000,"1992152.592192339599441732440860178","3776726447.212570650077369094232456","0","0","56143833"
"145621.0473542939980098670324402949","277509792.121026860389093220451611","846322076.7418264016617312907754075",1626393600,"2019820.939510434803126308116767374","3785945786.65785789079771311004624","0","0","56051959"
"209156.1376115660833342942177413626","405329189.7092954294462038126236891","1553537821.23245294531056594579135",1626307200,"2018803.810111539822927012611433791","3866871337.903437126005051545782076","0","0","55956079"
"174576.7350736911158270358539446751","339442846.0802382075934607658637385","2591484874.96606939704994163212266",1626220800,"1986546.133506763465330958668896583","3957638463.848518621361863709697781","0","0","55839424"
"128946.732268402718076245092785305","255958294.8366165097547743806708598","332644068.3726448514739086462896283",1626134400,"2007768.407602969044299588640413046","3893038542.662887052340563098829688","0","0","55732366"
"103383.0930026448328052356122401048","215512508.9965270167616513318235029","34063835672.24554122245130568710874",1626048000,"1964300.466042358814080693661010986","3999189511.927847383699404080491746","0","0","55637161"
"87046.31290895764493875414012725389","185076907.4021730348424586646880728","742698338.2024787089725459628880109",1625961600,"1978476.144563908904939367736920759","4236066988.428264813644623270811051","0","0","55544946"
"117812.4877133340236343905086291447","249581892.6011818943529483297627615","16903434833.04835274504916005403086",1625875200,"1982323.173906955397652860068451593","4192630497.961942655412290701745933","0","0","55448357"
"275901.3077658651959434255912518329","581705621.508441768339647919253852","664438856012.6884631108360427396164",1625788800,"1978880.96090674560409385865292811","4260547911.203827365267096350456598","0","0","55344099"
"155027.3456286284305897149259934544","338946590.9179413534180059721799263","1956756492.864557089595807359901571",1625702400,"1988393.951889535620618963549634429","4215127751.333823863771816516535169","0","0","55244636"
"131242.9319123809781686770816700262","309288414.2829161968604107564808486","1278864171986720520.050160862050996",1625616000,"1945091.435630603339393334310258032","4505457456.712337702115935079820396","0","0","55145077"
"152594.5057397202150855758729205969","350046110.5067071461601519207651032","2168844157.527677553893257404273602",1625529600,"1955279.045888185640451116962985782","4539102499.768142067937135067105596","0","0","55047726"
"142565.7355239244034934944119014524","319984575.5562234880155340487012065","1567899824.144261199340897313970468",1625443200,"1987226.618477005069158177129690202","4377877152.343738590470061661522935","0","0","54952969"
"300914.5235288727962372209225459555","699122756.0397961162090646153506173","1390364576045.296003905110897420906",1625356800,"1948670.590160428277438047986925121","4534971029.971116626378264425586731","0","0","54825271"
"160858.1012565051481950651201316128","352573019.3730349945210625941834843","1430477935.596029781503948470880959",1625270400,"1986582.607137208858152186631534346","4420673236.750350856709339919088073","0","0","54689102"
"285745.284757040038734743521181126","591575275.8867671561312175186447225","1021441647.665447438277442787242659",1625184000,"2032544.4541985334708313347351232","4368399891.567303898508078650190648","0","0","54544497"
"708635.0162081069318540672987689609","1547386807.766858417122292144036016","508871962121.7434124375411805527567",1625097600,"2049156.203816513979412624431683065","4328880705.830344549255043281791544","0","0","54408779"
"182900.5608992313813108177643387107","396151502.4795924907553154718971011","1020077768.128354653508570615049213",1625011200,"2003131.904998630741541283064946464","4554748559.724755682147528249086706","0","0","54265891"
"178890.5323478960729080368239228454","388179065.4329375586703077326047622","4468638875.001612663360559540889177",1624924800,"2037653.561341370332830343852668824","4406327645.622625900914104607135935","0","0","54141770"
"582154.7608077140478698772813540971","1170500885.891302578873508893091995","1094369609285.226590346029326273757",1624838400,"2074684.528824807458055130730336061","4311399140.005600003825259579643695","0","0","54009180"
"166299.7058639614042519283678939116","308915762.342609551770475844806319","1002039663.819652834963496771088478",1624752000,"2140064.483226690277700851361457322","4232799517.214844831359602900544941","0","0","53879197"
"193907.7832586514864180067037386831","345072185.6596924174028134056639218","1053660511.393077281361443470970312",1624665600,"2211231.14274978662516603270263578","4036413213.125890592671019758285968","0","0","53760744"
"221012.5777146969632475845065139133","416484146.5668193162727068002566388","1079939815.675369015945041091022143",1624579200,"2192300.671492251854602152714552697","3981089510.940220369928885912024977","0","0","53633690"
"187830.7830730759787270541872284276","368915660.3369676744200241504504559","1416275915.168520366803776466084296",1624492800,"2178822.540555023098154496359914142","4331160896.207722226707256859915298","0","0","53493562"
"234612.988143305173942625296531187","462753071.2566048753447016074481813","1628678068.484218413701077252213645",1624406400,"2087813.138361254439323252146015488","4112158118.480179969535063908041678","0","0","53356375"
"381626.8952702516165574279267398168","713127742.1881048604714362413298057","1861108971.01124886617498466081311",1624320000,"2106043.745439699368294104704694241","3942853986.239940683989894381039785","0","0","53224777"
"363189.6895034116011075275067041541","722535636.4729685722555072473095088","1518644361.920484313153674125120474",1624233600,"2081020.694872438571882700266062735","3927947161.452965165709830298684231","0","0","53080277"
"169154.0640059780015903733901818619","363985271.3433114078385298265038548","1087951040.417477240156137337990608",1624147200,"2043929.242722561169387005793457684","4575826320.032677001431796502566064","0","0","52938530"
"171589.5173540495448405893795636283","381965730.9102593824608486531794101","1527863287.24941553415344049358155",1624060800,"2066202.999092083930075711945523758","4485101298.280720650897997551170843","0","0","52790664"
"231577.3593027106335101171851732565","523884079.0392440393881889581068521","1716877028.533675623513346968474682",1623974400,"2062193.775892594907063702901720273","4603361180.884879595570251968521812","0","0","52632010"
"237054.9634015538694058015968813915","564294366.9221973966395938966540168","1429572138.136634056882660540508345",1623888000,"2040812.136630923555286856439223748","4837030166.013166700553127860284343","0","0","52484092"
"185291.1050844530589211926553080673","455127727.1632738929909962483025215","1354839636.383669822439249672826796",1623801600,"2024552.286571596999442401487064396","4779545803.201980529509730074691281","0","0","52323213"
"171958.3201395887424715753602643296","442713110.9165178415154728357133786","1879818543.942122281522036988135218",1623715200,"1978487.728344279476918425258279697","5047062693.354029707242350231691479","0","0","52169441"
"177951.885769084522622558611674926","450271997.3579670171725285807087916","1775314090.559006706573353465352885",1623628800,"1980737.59199931257040743018196998","5101345028.944787004978974739145612","0","0","52008115"
"169938.3294442865364653240451590962","408609519.4614226985360834714097285","1254929486.450441072118055447366354",1623542400,"1999570.926556423803126550686870325","5011574577.409312984859566826735242","0","0","51850624"
"225709.4113995672015819221655292613","532185359.5591085161811051208894878","1351907278.441195948035309279321665",1623456000,"2016037.899655924811582856004938649","4784089986.447215135733486488873373","0","0","51698540"
"248675.4831255731904813195265933854","602490281.8893113944482264297206398","1917190854.469830754061027203839518",1623369600,"2035996.170853696988143095894214668","4783807666.431440949234406320417046","0","0","51527389"
"218150.5327892182946948424376531786","549867186.2332538229467342899538454","1873617275.725722539380188507859203",1623283200,"2018859.878249498592762004159354634","4987300591.928212888437198095038353","0","0","51358048"
"237561.9389044647013940413875958195","601729733.0135850719495713312060253","1443738658.834859231663851268100687",1623196800,"1998061.688495964842312018817554822","5207507001.36552625292863047059277","0","0","51190383"
"279694.9721865963062366672415358174","692473918.9396625886527280700532794","1560559581.395212221951777594175961",1623110400,"2019045.073892428198366127697234839","5066113796.104548642922971717227746","0","0","51016243"
"211970.2558435880874755778665410111","578574867.0308925261174182081465589","1981385421.149785639637175009824996",1623024000,"2023404.819485978457205462907484709","5229084628.261078259994242702105281","0","0","50844941"
"130433.7032295876640106802506696137","350894707.6831726853806014302732979","1828232676.207709997473741917480435",1622937600,"2031189.009613551212134141035906532","5494250907.320915491448787130618191","0","0","50665899"
"193227.2912359363532777547077888168","517745035.1891619364411158710210923","1480009324.162583035036252465179732",1622851200,"2057752.484008923908641471274826936","5398839341.504375984066870920329646","0","0","50505418"
"284335.0111766704448783985360165202","761849943.2259523034875733240975135","1719076385.32298188869785293049545",1622764800,"2049743.021778888765461245028214436","5506744107.74853166146196872455642","0","0","50336222"
"257347.2108951338542154560757782479","720601405.6934777878989954082303025","1727990917.579214272916429471911438",1622678400,"2022188.445820377349613058597820586","5774298843.220680870857026946841217","0","0","50160735"
"235412.468280750057834168424921085","635947911.998099960228601619043881","1964425090.38981934766454278919905",1622592000,"2070390.091753403427876182461328911","5614983151.788895433659857118587435","0","0","49970436"
"326626.0036570500270933627814703449","847974638.3236859515225715975831039","110717735074.4971457278686336663831",1622505600,"2092574.234600901244075848048268928","5505919591.758792835147465333180972","0","0","49792252"
"271805.3039840911858547707275337548","680387004.0992600811929512485856921","1534952396.056486245293780671396701",1622419200,"2102681.428269484248708591479113535","5689676373.939578571166756632696162","0","0","49614787"
"278306.6486436250659778564040104409","658645011.7109104866462608100280904","1752451905.93618200823558631251047",1622332800,"2200859.699081049892580802692595777","5258546344.051669399610869350965083","0","0","49428444"
"364862.2804496163397223341399422843","867961179.998154024879632674993449","2018529503.859127121560415094551031",1622246400,"2244924.361296736421978092866068989","5121068718.750861184815412769581398","0","0","49229566"
"399296.4065122477466159462007311798","1012867938.318378291604647793927795","1433654874.093219040013318497702321",1622160000,"2214844.997952682050697030443983807","5355377867.859629183072039944975212","0","0","49029673"
"296780.9047061478759841171613100913","819497687.6520915460997987557300907","2080342480.053736576488861849773823",1622073600,"2135340.907839998541439110608688318","5854301474.645031845532179539602219","0","0","48834942"
"442751.47570580956698422846944136","1226571465.739895227596805123734612","2172214116.640228492751292313189297",1621987200,"2107095.309248937800040589630604419","6070878254.7968899955729404440151","0","0","48664470"
"441432.725179532547185352555327739","1138149101.5694932846665586067463","11874966394.94773724809225071471219",1621900800,"2155695.273457899655875338491145196","5822471616.147452620690619764091988","0","0","48495011"
"565091.4424359908030951205047717276","1341524535.777379700068444318721168","12474774923.78723520917042658813621",1621814400,"2152108.439803263786917665225994395","5682365165.828605576048396045958117","0","0","48323925"
"969704.2577827108139536135299198531","1943270138.209558178002761289314655","2040277496.842717248844098454928039",1621728000,"2284888.212931340262661977894891656","4808565881.065702901013806346632134","0","0","48149473"
"483224.8512184603753214629557341953","1128404506.086269783556580445432636","9131574898.173533825199271314704329",1621641600,"2322150.197523108982486408431603554","5325034163.462003650520246664025194","0","0","47982574"
"715476.677182066246369381323721139","1790088687.204925403073666551563391","11216542470.23982373394488679445257",1621555200,"2322200.617447816250881679548760276","5635009083.824778100964901830838644","0","0","47814495"
"747547.2403083801352767664446635788","1942334418.653761050503549002084779","12647711097.93179390045241733596844",1621468800,"2263350.376670628111922287131276483","6285691527.842628246761247484960115","0","0","47639373"
"1365254.281022525471764160722933796","3590276912.767034851564487607438309","9323449990.486655438469838947701961",1621382400,"2340569.692710541431538696930725446","5743133283.675586091420766542584572","0","0","47474710"
"403435.1863287670195311100724814624","1377504279.632373067301143672874782","7728437850.593063379324749099375761",1621296000,"2243443.209432330563164243707600735","7592762861.333944025149617640111172","0","0","47308880"
"528532.234559029156531289361909392","1772980991.321602443324764771661666","7811800813.997829391273421700005204",1621209600,"2267457.264969101689914263579668549","7454098009.966343342686744018307263","0","0","47096257"
"489747.2662320651506129223665685595","1775152814.741656746142738728113541","16634831744.74570348236756971323794",1621123200,"2270515.736918755115922384214458917","8136987797.989368167607415366223887","0","0","46893637"
"422803.114318802750785665451556266","1640225240.697110038765271890016636","18497006220.0374596423517686796402",1621036800,"2271094.023424095356870087924028349","8272538463.290936305703187024053693","0","0","46673666"
"453942.2056121648338304930910224141","1796773569.332564040881198968625123","33132150553767.07750287263213745565",1620950400,"2232750.695188374427309370941577049","9123428550.66165237314992330025519","0","0","46445515"
"586592.3168323837328038437218418535","2227506435.088529174403807632513754","7719380710.58584194932292656476824",1620864000,"2253371.106686701014687878262336064","8385015541.84211121181702069488308","0","0","46233368"
"732139.8292421172885262682677427468","3056834800.195260300602098108944994","13994450438.34897599565395374117519",1620777600,"2226321.518170323122649947768131192","8499475533.344090040587373165321232","0","0","46054455"
"604186.0186709890943233480765349386","2402774157.609593335274989519507463","3798842954.149547419862707953201552",1620691200,"2273141.410098049021382108975433802","9474089630.263574960039177753841663","0","0","45825766"
"766227.6299338500076889882425985219","3110621226.6281853493235612659038","9901401461.587616833642222141808394",1620604800,"2301868.559772054009397899587312273","9084703448.372552158090435561791757","0","0","45582243"
"561300.666777368042303374150628809","2183702407.062931753212163934676542","13714527894.22972149868401117948676",1620518400,"2361403.565842993064989889596434538","9253904453.820591268499534946678577","0","0","45362401"
"738323.5179324969476769510983426997","2710131442.163540405905383693385174","14966792396.98669974951900012176913",1620432000,"2390954.359181529403211214815401648","9339288660.024498017004685111728638","0","0","45146601"
"337184.3399584503620687952883330133","1173501204.329183454572208264685526","11577712067.88414360886159044507236",1620345600,"2510657.17923906109655557628252207","8739896405.757113554771741642368626","0","0","44953430"
"327669.4703392515984423697019975827","1141731648.14387091501530121611606","5875446572.917557564635971700327036",1620259200,"2545309.601362647526644264823478568","8898698131.313665436007676426668255","0","0","44787536"
"476325.1176113783039503151664327992","1599921854.503743950780738068213256","12718234091.91952630180592295365219",1620172800,"2654922.74296146365906364830128207","9340565803.485729520718905642176098","0","0","44622472"
"619203.4546915924230303117338887178","2070723118.03484875370863582248071","13871633357.18692808802924293782286",1620086400,"2766538.922718519339850251654156915","8977367850.547832101935570219564704","0","0","44411133"
"576557.0503099345153245566632911201","1830761743.074850790391488562271902","7317164424.649946097016384868107005",1620000000,"2733677.812721065961065570690981282","9364822473.100705269605200155275878","0","0","44194289"
"591540.7962117322824990972349090684","1734685462.20468514197434358905316","12400047327.98570094354571190245233",1619913600,"2910261.124731206097452835465602294","8576657158.453132147290670078839693","0","0","43980911"
"435260.2766940382112396540519818242","1249287066.211586560249471538328292","43898671543.42279025007880070794057",1619827200,"2938404.198933524680997526640178917","8646004914.046021998544155879234486","0","0","43734361"
"438544.4934811400699637573142384802","1209291290.940155511934660172812741","9205081039.38797195075195185110392",1619740800,"3042346.68295903144153775164866719","8432738126.425096469307384389004066","0","0","43523650"
"447984.7316268955687411584938696784","1225438138.379720090757976185662035","10088638801.74102109140918808815217",1619654400,"3030405.904546647506439459042255038","8357256208.429253163208981804188364","0","0","43307050"
"500159.3285460771301194046442067914","1340097645.431082018685444590950832","9469308464.169571137759849236948081",1619568000,"3639235.108258069145097264507702712","9984625620.794528244442510762782095","0","0","43106796"
"484298.2099195714705448005068009698","1253299638.161053987854263340252508","9123770967.687312009734862722555011",1619481600,"3677129.395296723446580315610834953","9773036158.602125393363487225264304","0","0","42909667"
"507764.9519213883461368639977681307","1254631705.575784800396901523428998","19395944189.35514168844649534146839",1619395200,"3753235.762778367867228597502513163","9501222416.16020945979734929738182","0","0","42712030"
"432487.8514590412096778473867102015","977774470.4994920456275269341143387","7035817781.207495888594794997408249",1619308800,"3840732.971135235966233482533351499","8889548273.044353717717297159195139","0","0","42518125"
"448057.8040639310549336230432588872","1011165817.285457640562744162839617","4297926866.475333781042381079986409",1619222400,"3871707.097711275253470872205408306","8569130054.009405877370161008234959","0","0","42328894"
"831599.4017094632034045366081528213","1884241969.965152120594497434356385","8545775733.191808380325464843765777",1619136000,"3783383.706916894572754550104524423","8949469666.227654015296447255838123","0","0","42143408"
"776970.7316113377148314655121092395","1926006243.711614103280011447644799","8773558157.049413751135662928222416",1619049600,"3737608.60345571652613257734140085","8974595592.864930843365620468013642","0","0","41936229"
"650956.0788063362440946783660608242","1535818656.873451735169740137562464","10625351502.93574153725070449385742",1618963200,"3793724.233139240349246414557949857","8971309094.818909052951882543065238","0","0","41731460"
"833571.0270672939471221115499941761","1820955190.893633595628876744601147","5141266239.098133437615257260665942",1618876800,"3796609.549473963341652902114774909","8850064313.416065382122517057951973","0","0","41517941"
"645376.5134974484255507747409033157","1421663974.066439608637658503751406","6396346557.025857985247015520323246",1618790400,"3828614.23237981236051789061449392","8286845598.208610015781464069036226","0","0","41304219"
"789972.2175592861306946006538326832","1709429475.991166119353357054405305","8164284024.875191957657863508948562",1618704000,"3772079.418053335010818164467623799","8434097806.495358139612854770205198","0","0","41109960"
"600763.7351460404854412117469004273","1453677367.542547004443517934092357","11904212847.94208244298704903012656",1618617600,"3772167.203084178014430649619728713","8759538047.620403820019217258914138","0","0","40923438"
"592830.4423464844227511960469060564","1438431778.287187958293810867336049","8822731398.716202979490556552215195",1618531200,"3727090.367487819026509499831928374","9043601729.747749086090643160427155","0","0","40712748"
"499401.9965522197030024996687406812","1228690762.68120747655023458935866","9535571270.720098479657291050853222",1618444800,"3688521.288688147339177137285715929","9270034893.549095518993062731081744","0","0","40538166"
"587333.1486677204846405560937757946","1382518175.007047340835933379025294","7032837566.741351293885127855519629",1618358400,"3729125.055978100275108086692329997","9037376969.9913877446587379503497","0","0","40371623"
"531952.3682986838492461161430389303","1186950195.879310247135124943459264","7031000797.106908692075603311499507",1618272000,"3828581.734897287318672369197083336","8798866507.566285065815420948421277","0","0","40211867"
"525883.4498349233796128297560882988","1127068769.266653542770419756989269","5852428724.495467827550405914072159",1618185600,"3930486.196117561338015569488447707","8429664325.856068141398722385518384","0","0","40057878"
"473018.8703546337578557645328631719","1011551888.118330196727545785864766","32861807676.8431425235221318303911",1618099200,"3931670.277738912042826172140262227","8434876192.261920407994903831866201","0","0","39904369"
"512756.9449379276542665582528756508","1096773190.700425751711253984242822","18354303823.0622135459158306316433",1618012800,"3963782.42079022958740768225978755","8455066673.65648286227070638013785","0","0","39745196"
"500033.5048777907916637187287481998","1037018798.177519994093935832548122","7429347884.798522443366047303130863",1617926400,"3986081.038306194907572436045597916","8221580413.455824301423767900306214","0","0","39583866"
"577590.414336708504028449919617497","1170010524.093296144238430880510744","16702175441.08382570010195293910423",1617840000,"3973543.646963694485420739013067807","8251588902.19329363985653408445049","0","0","39423357"
"759051.6593759423795869042928119119","1530326976.53662183365025460271247","17577470646.20535963341313780510571",1617753600,"3985692.045624333034205212451461707","7825253909.056301891332052758534188","0","0","39256101"
"615440.394630589781623091533532174","1299353807.042237170504552478124271","14669575659.85670327265932633671409",1617667200,"4147995.910656946565772429362525283","8768958091.439304435890183624782535","0","0","39082072"
"610080.8753678160284518412111995636","1264438491.580627122941470262325753","26386050988.95708902510114261117042",1617580800,"4169685.905021690252781433510882111","8755840450.547771907416962917948969","0","0","38907646"
"538167.7480239396800340582209190702","1102855979.879898521558068420105596","32707252074.5719700372219829695263",1617494400,"4240659.579445804581250857722345263","8772516629.222665974283357955759068","0","0","38738840"
"592182.5243936661529938125249278704","1234078646.973844331409475516946741","18345351027.02611921653463650105348",1617408000,"4215889.957647070317090570628126254","8482468144.992423644654961457737515","0","0","38579624"
"1233029.32635651395727653001959498","2487829800.197724597118957247877629","28627775848.30267731605323389022975",1617321600,"2958314.929751682227350560556725401","6307212653.513353760005006421150532","0","0","38421254"
"1279932.112956198570568017288054898","2478579372.374913887233224336594917","5691146523.662468799100541705825913",1617235200,"3040401.695644806903535196444064284","5996967206.504971089713901639436166","0","0","38251911"
"6716223.989301044087594634254436253","12309424197.83011919732300841097144","22863492284.08695235055411315324227",1617148800,"3076219.052762279408611493505563816","5901242718.22553523891028957232927","0","0","38062303"
"19306945.92380603678705393156674724","35485816925.61369800051964008872768","59022903737.53525874069036925296234",1617062400,"3136461.918535940250789843730840189","5767421334.386309106064259137654408","0","0","37880240"
"3792899.880112134531713222671141301","6747240018.019866780790502589294851","20069090166.41680348167974643259653",1616976000,"3154311.026876148970190612971474403","5720743196.239277357805859424457182","0","0","37695165"
"992171.3698346472941979629367281875","1674041790.389210767668334546182938","14381996938.64450276172241352343037",1616889600,"3241697.536043865955499268239178789","5465012834.003297318254667302927359","0","0","37513193"
"605558.3434725302353144966599759229","1028505797.820771238353593569020947","29643296788.8068706450497609869012",1616803200,"3192229.607164570810017542004685133","5480886269.797467722289698443098213","0","0","37331254"
"607840.4374676025171948529188877591","997661766.7437035174164621974101398","9032957029.211149602839023390820095",1616716800,"3169056.897118085040926029331003521","5377254307.660690001311647867465399","0","0","37147747"
"698350.0243994190313803716938409221","1110680058.168759906550092519652436","8812115571.693317466997381148544691",1616630400,"3149000.949654159259841693518349361","5010347282.772424978760774776637765","0","0","36972966"
"793296.436265824130354878086972158","1322983752.935173552372013800069495","20016744509.59833464766252403198827",1616544000,"3172087.53323952893415934701050721","5026866227.832784448897522291662878","0","0","36807554"
"664680.4956324884964668682575394881","1124299768.792198387873989132355454","1140060911.589027363464342108178498",1616457600,"3105623.905133772765041945504632946","5183407247.165238330331116925769555","0","0","36621437"
"794843.3059552333882788372807060617","1396117877.091355705529002422162599","27623810941.34914937626626343401751",1616371200,"3148160.133044955557722498714072417","5293272046.161988573782793430583963","0","0","36443572"
"494925.7953523690611801676515854207","883430859.8442893566705661033681821","900727262.3093004911311425989674881",1616284800,"3095178.803707243278153346001912247","5515880448.735650669198588598698981","0","0","36254643"
"545868.1532613607295264657926742477","1000627288.918456383475379226020969","9471256151.524916552119750095172109",1616198400,"3086162.546108827578818545370692806","5583220196.285387189677155478363453","0","0","36086157"
"596286.4005791766387551215169367674","1075506981.224346057751388698527884","1096441577.440171543061796683219808",1616112000,"3087570.109943384308583602640540122","5581105932.762793168095565999702912","0","0","35907404"
"527647.1718509992739247329895808335","954509925.1748849679365838787807856","9208966987.670628561006914021832378",1616025600,"3036838.988927477777590942061528134","5402084032.3328628291186316013678","0","0","35729642"
"591153.8644961160670801760527409034","1054898482.695405380103569344460016","9520747916.050877702264569456049686",1615939200,"3016035.378212049421468226601569989","5499762162.781761483605323354806081","0","0","35566113"
"596676.4707108505872403656055423152","1061627059.171001043466838830195395","1076438237.302947236512225167180435",1615852800,"3026442.585382297993478672228292265","5450499312.812960976573917278269934","0","0","35392298"
"640580.2620571230367646878346373865","1154318501.402934528073263530280994","1167601933.041233800413244110136224",1615766400,"3005127.518719138792231065176812267","5374343748.281203312534340564976348","0","0","35213033"
"592589.4898842025231100621633248278","1114566726.297805031679182536975004","9379353240.000843390831142373493117",1615680000,"2944016.323274629009466549580668251","5456873643.182312852259908865035979","0","0","35029998"
"603247.3977705944964325154727263892","1113266150.438241244323803769587474","8293136597.769275302171578596634562",1615593600,"2877483.306020677559737238041221962","5545808493.911031490737593299224725","0","0","34844612"
"658163.7384831211253574882063452072","1171472123.400563999820914288058333","9317704453.378061501510660866136017",1615507200,"2917478.178648320421334709451958199","5158900082.31964032025031780552948","0","0","34677376"
"586684.1473998742341751146432973166","1050801851.977977285577825446078569","7960727447.039298618556525720695278",1615420800,"2831010.340336249387041289735335793","5165261920.136125552086332052857051","0","0","34507963"
"575579.7840892851172304037726624368","1047779290.04540373499019105132586","15166308521.64202973625839718818608",1615334400,"2805312.350571800255490608703094762","5051069140.354530915106337681342232","0","0","34348473"
"659552.2749454549457924683301615677","1204691043.848998287999779875453949","856517608487585.2279608023663981751",1615248000,"2793903.644396322896984066536866228","5220642322.845294022851559996514435","0","0","34188533"
"693659.7784081112846517572132934763","1204706204.999001368459725293467725","12870013900.44780494438290317563901",1615161600,"2770726.736214907333674176472084252","5078590761.111631403755660295393517","0","0","34018888"
