"createdAtBlockNumber","createdAtTimestamp","id","liquidityProviderCount","reserve0","reserve1","reserveETH","reserveUSD","token0.decimals","token0.id","token0.name","token0.symbol","token0Price","token1.decimals","token1.id","token1.name","token1.symbol","token1Price","totalSupply","trackedReserveETH","txCount","untrackedVolumeUSD","volumeToken0","volumeToken1","volumeUSD"
"11134302","1603745452","0xc28a390a15e8a83f0cb2d8c71330ac3fd66353e6","1","0.362456496225903715","6.923022649201214206","0.0109900636238637050422932256421166","27.43322856772280490380323607103268",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,"0.05235523767464841893822241806364921",18,0xc483ad6f9b80b38691e95b708de1d46721366ce3,bees.finance,BZZZZ,"19.1002857481864215172546745215355","1.581138830084188665","0.01101223033974453023935252566342592","3","20.2659338591413859325831951489685","2.137543503774096285","5.923022649201214206","0"
"11133809","1603738746","0xa8083cc642ce7078fd999911af1287532699ed93","9","0.993331784085475652","1336.110364494736577143","0.01192439033163117509042466485619843","19.75804931768293579441771874679047",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,"0.00074345039936960143671207015668126",18,0x7afa2bbc06dad88487b5171ea2bcdf938a6b7ff9,TramsToken,TRAMS,"1345.079645996473034844037848331134","36.21377953676213647","0.02384878066326235018084932971239685","80","8276.460714311148211718844562532198","3095.877071640169105751","10500.415493331789132077","5510.034702823950293948129477051516"
"11129109","1603675704","0x890f0e0e25d3ce6863fd23afab103a6a344e1e84","1","0.00000000418751835","1","0.0000001006839213139325543018283781039005","0.00004411114685220253789990366790887803",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,"0.00000000418751835",0,0x2cd9324ba13b77554592d453e6364086fbba446a,502 Bad Gateway Token,Z502,"238804923.6846926294663281893439345","0","0.00000000004861726092126800107603217560036478","55","6042.047625489170798859947364398169","2448.355742956180220297","61451327","0"
"11127543","1603655573","0xdc512413036ac467128830e5e46ebe4b4826aefa","1","0.000000198351232556","0.01900001","0.000000001187997840925975016585658931565555","0.0000005297421376200606062894632410840666",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,"0.00001043953306108786258533548140237821",8,0x35a18000230da775cac24873d00ff85bccded550,Compound Uniswap,cUNI,"95789.72489941939435961162437375704","0","0.00000000237599568185195003317131786313111","5","0.9972544881355906366086809314588234","0.751473678025980482","0.057","0"
"11123198","1603597364","0xd376c38b384642dc8a70de9ab7c11b8098ca9f79","1","0.000000000000000105","0.00000000000000969","0.000000000000000001464903234833642798416161785557942","0.0000000000000006064854076982950146965705113901099",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,"0.01083591331269349845201238390092879",18,0xb2c822a1b923e06dbd193d2cfc7ad15388ea09dd,Vampire Protocol,VAMP,"92.28571428571428571428571428571429","0","0.00000000000000000148431302713996796150173907922031","5","67.82355620553700498288076135532914","26.95697545115622485","1850.833114272043943405","0"
"11122837","1603592347","0xd6c50eb308766ef6133e12f3be895f8fd62218e2","4","0.000000000000004076","0.000000000000000248","0.00000000000000005356691331371303501607469113983855","0.00000000000002386705461348403441777504702316308",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,"16.43548387096774193548387096774194",18,0x4d2ee5dae46c86da2ff521f7657dad98834f97b8,Pepemon,PPBLZ,"0.06084396467124631992149165848871443","0","0.00000000000000005336028221385321467870386863281185","13","122.4670529840387990399158550739927","42.600864225311509649","3.326070749720723337","0"
"11119796","1603552242","0xc5226ca427675223fac100ce037650367c6e06c6","1","0.000000000087526009","0.000000001","0.00000000005941608924493114379896776517136158","0.00000002804400950676797240117925819739117",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,"0.087526009",9,0x5d269fac3b2e0552b0f34cdc253bdb427682a4b9,Davincij15 Token,DJ15,"11.4251753441654125918159938036247","0","0.00000000000124185224642254260930630738465642","5","55.42020998933543454845730148909904","18.154192317037830161","2.535408888","0"
"11118963","1603541606","0x63249e821145aa1f9992c148a0fcb2692a10333e","1","0.00000001554254727","0.0001","0.000001619759954126961834557974893821958","0.0006605780043157380219976240855636004",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,"0.0001554254727",4,0x9355372396e3f6daf13359b7b607a3374cc638e0,WHALE,WHALE,"6433.951801003594438480996815395241","0","0.000000000221185562112772095279498624220469","2","0","0","0","0"
"11115706","1603498186","0x471e0f7c7f5c59a0dd65610f1ae967688561bad3","13","6.277598337291117028","496.294478807882127345","0.09965814885640727737609419654979626","170.4428392503552597020148513924704",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,"0.01264893849387593969746212969692433",18,0xd8bc0795afd6aa03dbf209fbb1f1de1cf00517b3,PUB.finance,PUBS,"79.05801743633713344240064184058817","51.634368893024687087","0.1420863228362349235239502263491914","37","1035.629592816546050091314812800282","380.74235113201020464","16458.208287906613125496","943.056707500690111820212979385917"
"11113065","1603463391","0xc2e63c17f38fefdfc1e74b85bb470a39256da2b0","1","0.000000000000000984","0.000000000000001017","0.00000000000000001269613977135240398431854524193748","0.000000000000005169620516397502526622086675634971",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,"0.9675516224188790560471976401179941",18,0x913d8adf7ce6986a8cbfee5a54725d9eea4f0729,EASY,EASY,"1.033536585365853658536585365853659","0","0.0000000000000000141707829843656228234426435747196","2","0","0","0","0"
"11109050","1603409389","0x420e4a32fb59105e167d89c3410545a6068b2415","2","1.888426964391860228","1356.806022571850180316","0.01274375874779233026857357324269065","4.981471674525739797681461394568446",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,"0.001391817940793270511877433608341933",18,0x7efe5dd5849741e1fda31905617871a38264bdd3,bella,Bbtc,"718.4847749771404834584479251080755","50.112514714838764128","0.0254875174955846605371471464853813","20","421.0134336645796781517674677942651","249.721604455506303541","5490.334459283584492919","0"
"11108188","1603398076","0xed10f451bba49278c6c4125f32f44e7e33a273a4","8","2.957549477490382955","6482.234203035915503688","0.02657184287400569694351961501531743","62.05869558131166127586445142832572",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,"0.000456254646909430146602535092601269",18,0x792348668c8d4b640bb7c09d7127234d4c29053e,YFIN STAKE,YFIN,"2191.758498842220550408525864782664","136.693052727207653791","0.05314368574801139388703923003063485","68","1502.633715667343533986683023126929","640.827770122507891796","17906.614425161876212976","1513.807775841374963861409016425939"
"11107658","1603391467","0x3fcab0a90d8f542389b9c6d7ddc762eeea39b49a","4","1221.921321560274221015","28399.968972754968631876","16.78139130106535745830032343516904","56340.41494115510472255495524701595",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,"0.04302544565215912163268874135287964",18,0x674c6ad92fd080e4004b2312b45f796a192d27a0,Neutrino USD,USDN,"23.242060246964985589464146997139","5644.573820109173869657","16.29018267350180345710423792239551","540","292798.8062003774552438203130307201","24162.399471789315417475","295289.809280740583346513","0"
"11104711","1603352509","0xc777bdb4f3563c66a1d9c0196cbbc98474050648","5","17.549592750786272383","43390.848929433415610149","0.3175964013569724270657952681640298","1035.782750489278145978858164491661",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,"0.0004044537773235825367763279258660233",18,0x6c6ee5e31d828de241282b9606c8e98ea48526e2,HoloToken,HOT,"2472.470418294429105909573453279816","843.503230437903804714","0.3241327736295177254200569159345579","49","2856.518687933080941537059563901605","141.52767074178104357","490247.071521155267307174","799.8886717588496178989514237057028"
"11103434","1603335566","0xcc76dfae500422d30c2c77be2a8764dcff3735ba","60","0.000000000000000057","0.000000000000017706","0.0000000000000000009719001051794732053399487938048876","0.000000000000002664731447597178685698627754814532",18,0x1f9840a85d5af5bf1d1762f925bdaddc4201f984,Uniswap,UNI,"0.00321924771263978312436462216197899",18,0xb1f66997a5760428d3a87d68b90bfe0ae64121cc,LuaToken,LUA,"310.6315789473684210526315789473684","0","0.000000000000000001147503344121992016543259860858064","166","26067.77472666403483819531506809899","9298.9704924331685738","474015.231575859720297462","25870.15240667056270537701533314076"
